ID	06h_1	06h_2	06h_3	06h_4	12h_5	12h_6	12h_7	12h_8	18h_9	18h_10	18h_11	24h_12	24h_13	24h_14	48h_15	48h_16	48h_17	48h_18	72h_19	72h_20	72h_21	72h_22	96h_23	96h_24	96h_25	96h_26
A6NEC2	23.07393691536902	23.122530609595827	23.002100531539668	22.99758350516705	23.09149675877781	22.982850619888644	23.13420152131598	23.120625988130897	22.988584699991684	23.096061676990058	23.059445589971002	23.040515703065626	23.034195060906995	23.09628378575524	23.788103018193905	23.05029974201753	23.12782076369352	23.33797751517817	22.46445480766751	23.106924691422563	24.348835262276936	23.251449431834605	23.110425695681375	22.15708819233246	22.957459839581887	22.970612121418476
A6NFY7	20.68902188427857	21.96562206579841	21.523623893689507	21.085923922399587	22.394569273773577	21.8511286163078	22.315208976133448	23.806948819141414	22.37564286787327	23.283446238287347	22.281133475345854	22.429450642221127	22.252183946652476	22.56715850111735	22.544311764406206	22.738063637589566	22.95098245031428	22.788459696034657	22.95897772036263	22.76401979053267	22.400828730659263	22.680037443333394	23.097381640391752	22.342984104957676	22.566730416225237	22.42090741351277
A6NI56	21.33989352520426	23.632532805857046	23.137709425322278	23.33780119541207	22.38747604621759	22.40048746522793	23.286072973152812	23.837545358226524	23.71652488950806	24.01417401912791	23.084581503643097	23.75037279232092	23.141342976872043	24.764736131331944	23.056368847592477	24.516366847326548	22.87641377149206	24.4700282551044	24.939467845218918	24.937259517993716	23.160692391886254	23.96412335940438	24.515201539081385	20.924403333354434	24.101575751506267	22.568146212421347
A6NLP5	22.54423885416682	22.168898013163112	24.933494990139884	25.11794058597151	24.48072494270954	23.709073067622192	23.793353540318044	23.69466301436232	23.721386365484943	24.84411995525609	22.159015922383546	23.806536688618916	23.671204543349404	21.605300053955396	21.53243013675117	23.028347082065896	23.539205891806052	20.866508018937196	24.930948491931677	23.861747827038187	22.087396762446122	20.993061311602293	22.75087105503186	22.244333341454336	22.25306370542887	21.283432903375967
A8MSI8	20.743987793704203	21.35378762688673	20.737175013521245	19.73370296808833	20.926325340481206	20.94650692769178	20.458863579077022	21.209881295873583	20.84169494521627	21.771655778112397	20.797702523708157	19.945565562451755	21.047365159464444	20.613948758057333	20.753212893165607	20.913566630827546	20.73295247689313	20.816456793822002	20.993422313492715	22.35380147556952	20.651951164707462	20.998708163239794	20.973769588620392	20.82297268571235	20.82152380813362	20.78855658244949
B1AK53	20.679912284810904	22.24614677380439	23.132240165104445	23.124321496330403	22.64036942338927	23.14324085310981	21.32283253284478	23.740736023189054	22.938056848126255	24.153774601612255	20.019602248132944	23.418396812316928	22.07157648046214	23.91033146036815	21.310368376943053	24.1228967368903	23.009486566797847	23.13814580858316	24.214879227647216	23.219144094076043	23.210761187203033	24.175526619630986	21.976372112731934	21.220326513047763	21.444265362252736	20.01186645776979
B1ALY0	21.23838673620148	21.17950904040017	22.176431594529692	22.00228494274652	22.755441955111696	21.55148741868221	21.661962855981297	22.30477670342657	21.831404564148613	21.754161588435124	20.59070715104062	21.89919568352742	22.21517977166446	20.5729683117634	20.68844368162336	21.957463036203915	21.629146260903532	22.058780541988394	22.088246268777315	21.806882721773427	22.332534061849792	22.94869592736952	22.666853793388437	20.484522153049106	19.66720765988908	20.705252101798585
E9PAV3	23.446644096790898	24.502197424676194	23.36182974306522	23.991471188440435	24.14181410241708	23.914979409122317	22.05706835366037	23.783625649287437	24.23398139803982	23.66354868610255	21.96605263641123	23.212369349845485	24.148609772165273	22.9728259984582	22.131918196455644	22.710485938748334	23.82213294407701	21.80783760500941	22.500096703629612	22.595006089280865	22.41511316470541	23.226187613967728	22.346448485866066	22.114731818129968	21.594257337003626	22.336546073090503
H0Y8G0	21.040342185876856	22.017410712303118	21.036400090105023	21.0441398880598	21.106471427273327	21.215051279633993	21.01942281714857	21.12230074849945	21.1259156362661	21.02904594617416	20.99830223836799	21.036194758377356	21.186631743830596	21.216221748675707	21.059664518592104	21.23122208282592	21.125147587328964	21.09699432139199	21.06135457915511	21.058227779683968	20.499508023190756	21.185357794147368	21.055460274629212	21.12200017948102	21.063929700693752	21.022334715792223
H3BM21	20.902603284739214	20.958488550279526	21.01437381581984	20.958488550279526	20.921231706585985	20.94917433935614	20.98643118304968	20.958488550279526	20.93054591750937	20.967802761202915	20.46483537134014	20.9771169721263	20.94917433935614	20.939860128432755	20.995745393973067	20.98643118304968	20.93054591750937	20.98643118304968	20.93054591750937	20.9771169721263	20.98643118304968	20.99574539397307	20.986431183049685	21.396256463678682	21.014373815819837	20.94917433935614
H3BR10	24.378101134210862	24.82539592034084	23.91829227708848	23.57645430314687	23.693933543429193	23.672191188022616	23.692234991736772	23.77092008280989	22.837720358212806	23.16281503358286	23.481927785599964	24.67328285003136	23.67164245256965	24.34782547603118	23.68659548988504	24.34906841317322	22.958012297228873	25.153481868015103	23.290986608111602	23.771273091354267	25.856709616334776	25.231462248605506	24.117187435091527	21.847053885202435	23.72718511303024	23.87360650945397
O00115	24.309112970021175	24.335432651290834	24.93287671507974	25.320402178961373	25.183076267125454	25.279830076119374	24.081815645291794	25.41515166977857	24.4967432416237	26.19110407738853	23.225121558086613	24.559396817458143	24.88923021566726	24.440123873540962	23.580183010564184	23.456933338735837	24.49775964717864	24.921889165667835	25.199724075478446	24.13708908960836	24.52306846060236	23.76930428782267	22.91918054292765	23.77215853766903	22.71291519525068	23.50499517220705
O00148	20.838087370324246	21.297660585726554	20.879143391432343	20.82062928163979	21.67882371232538	20.266431093936742	21.076150696565957	18.855041112222253	22.21373356345295	20.370948271858833	21.48702582119535	20.94392639417787	20.706417501629673	19.391181510814715	20.83709806450505	20.68744782273511	20.59694002996191	20.548306826238367	21.168390586508234	20.728026407093463	20.213230448086605	20.077781745222136	20.767671133055458	21.100266616434546	21.163470763036692	20.815397096297826
O00151	24.004067770816846	24.252263874000583	24.893988520145065	24.81264452801193	24.303754216650454	24.288405727504422	21.553744609642425	24.30751573314567	24.586416825761315	24.405645374114837	21.93148776206309	24.132915644191637	24.027649736318118	23.42412482415393	22.23950848443893	24.01859302573187	24.56418783277108	23.537808921272717	24.07324061120921	24.385147936309473	24.57871836039197	23.73098672228687	23.76371795742181	22.391876066051246	21.630707965664975	21.853223927047843
O00159	22.11000042829376	20.048227262032682	21.252178442359313	20.332445986982542	20.299314538009217	20.33705645011396	20.304824095165124	19.925606047859866	20.137575105968867	20.061492208996636	20.685405259196514	17.352289445841343	20.14683305035685	19.881819556338606	21.2750549026011	18.27953252760223	22.219232014458843	19.418441713585814	19.870235193213222	19.800092661742603	20.3893181833664	19.877504289564378	19.77660323285163	21.635449995365995	20.23843370374857	19.80593198339035
O00161	21.415433379415333	21.816993892392713	21.40194457203718	22.485893858895224	21.801169737345536	22.008214969787257	22.14385372380223	21.89876804347995	21.110299298013413	22.146749458111394	20.766253410680466	21.259841774650333	21.77132598434566	20.275954588000214	21.44975999336969	20.10692092678428	21.82611377778864	21.860327106307533	22.12790390585311	20.852511520592756	21.31427153804012	21.593433634707974	21.3421309248418	21.208922218014997	21.225081057814815	21.40135636445894
O00193	21.552377472232727	22.394140418953445	21.267219049826206	21.810457417918037	22.202313679559087	21.819563838193023	19.474119303510037	22.095986650291227	22.182557377425386	21.74434193646931	19.760804417095986	21.558452248599007	21.731856136196775	21.26803924744331	20.642995480825622	20.970686805713978	21.099965683719095	20.494399693759334	21.43091959918168	21.54009742698495	21.236329896763444	21.56056090017172	21.411222458549478	20.303964572190182	20.00129419714935	20.180084897988976
O00233	25.26165623470863	25.3561144532984	25.13909593038816	25.615195128978904	25.212744634062464	24.85242501467812	25.39270096283433	25.554181850230105	25.7389554191753	25.542176821720084	23.622416564845523	25.200960272397715	25.31048143047716	25.182424820776706	24.357123976184955	24.710506024936098	25.56519246715139	25.317990244304614	25.21202523365681	25.04080033290466	25.12526774421537	25.445061480250505	24.96067818116982	23.8850733339429	24.372698458356062	24.333300534882717
O00244	24.23816366995818	24.697531424115205	25.4004179305136	25.947806232114928	26.68216861737748	24.99993737223527	24.261613974307192	27.501761642099467	26.279723294997716	26.06524576836073	22.59534260301161	26.23095455859742	26.136993048978987	26.33306620952724	24.07814697657676	24.02055604743246	26.77664500626198	25.234153576582152	26.622981084635846	24.505615027874654	25.308775606049526	26.929083081469397	25.361913071899632	24.340917227009022	24.326841165890073	24.258189225028115
O00264	22.835280356724887	22.935014113093132	24.587122141326162	25.552392047128777	25.82766329893136	24.884800036175335	24.216741303624254	24.29098819985646	24.503418870833475	24.203287670203544	21.76597243183358	25.08399228886367	24.323963456409203	21.385292037723676	23.85979482592752	22.95928763549086	24.05285649151352	24.17522724546203	24.60916206317694	23.258019212264003	22.948343540324643	22.596386650788922	23.309630604722216	21.540193671443305	22.009580793588288	22.022049088029632
O00273	21.578722135886387	21.882715339130517	22.49821035179059	22.590502145695105	22.56337953795617	22.043223124818052	21.364077614875768	22.15608926244201	22.28031526163668	22.28408402317627	21.343175725471863	22.194752177590676	22.364069777704948	20.844867584969133	20.478059915437843	21.25029639832347	22.357980192826822	21.5806430262066	22.63783237281868	22.265790119971648	21.879565856752233	21.720328743381142	20.235532230299313	20.725117710790116	20.332627185303544	20.78918438178067
O00291	20.66954114236221	20.71671444051305	20.50443459883426	20.598781195135942	20.598781195135942	20.50443459883426	21.754526999831615	20.598781195135942	20.575194546060526	20.622367844211368	20.645954493286787	20.52802124790968	20.457261300683417	20.575194546060526	20.645954493286787	20.69312779143763	20.645954493286787	20.50443459883426	20.50443459883426	20.52802124790968	20.622367844211368	20.52802124790968	20.52802124790968	19.395862092289477	20.457261300683417	20.386501353457152
O00299	19.69058470766107	20.103124885344936	20.061537744836873	19.25223097024017	20.194164529139936	18.642948310320588	21.442622350657928	19.525457416477078	19.960540501192064	18.247103222810292	20.740254073266506	20.19669687321338	19.57886367762112	21.12692331105701	22.700740700924367	21.060671565984766	20.520812920502102	20.793745151571123	20.278480289028632	20.398100016503808	20.997980940097893	20.833788778685058	20.89038409842376	24.278356150069015	23.432787261310406	22.48223132037664
O00330	22.561685774714967	21.523052483277432	21.204146429779765	20.763622641171587	20.25595651150765	21.659778717837472	22.289290256926908	21.215141108973693	20.975001249468612	21.4405818471567	22.194824690979452	21.69946812714884	21.509417974369192	21.28923885488814	22.210656709941677	24.160225278760418	21.332293194388463	22.233104753061976	21.44419308664286	21.68126095002569	22.210705852495572	23.003256871298976	21.027022802095804	22.58527716087437	22.480956608353672	23.754346965970143
O00401	19.792506772647602	22.406006869296192	21.978644575845316	21.667054971265884	21.154853341630908	21.001100742462377	20.14517388757821	20.589784035025797	20.593491351037056	21.21421405065107	18.342429967401003	21.697899408704014	21.68906970061701	19.89800821728481	20.14240070986754	22.113268646698234	21.116278263648898	20.560195704020447	21.510265747549283	20.020020899036588	20.59142010539298	21.77250983069644	20.92592497786512	19.955282196572036	20.170580020736864	20.263195123955228
O00422	21.99403996277363	21.7026600880023	21.338382877020607	21.69625436010361	21.69515019277225	21.762961282598493	22.249802968653416	21.690591988707958	21.733083136321156	21.677975348117194	21.736321888716454	21.635554539293558	21.736322642204062	21.745084268328274	22.140621717628402	21.85582194360377	21.76983286387627	21.894896050696335	21.64039713042126	21.723588226122068	21.92515834690633	21.15975635169214	21.802229149110993	23.13060028227401	22.194894028475254	22.110388072852754
O00461	22.18414021447604	23.38024686503143	21.167443744735365	21.31425024062066	21.866037886159646	22.31598109138354	21.01300695017491	23.151674522630874	22.905537281229595	23.518993826429103	22.06441226128553	22.29423558108432	23.003570346917854	23.82362269493449	22.13038135392102	23.32519910099593	22.424247998127235	23.17134210949007	23.209998790496396	23.618061962252952	22.43620413043135	24.23581175117814	22.958095934453638	22.011896904939668	22.150229057416805	22.457002518800138
O00468	21.501309876505562	20.121091371617688	22.407292228059664	20.383684531062272	22.830580107340204	21.543909820472805	22.182866557368815	22.1046320448354	21.308364396976618	20.33731705736425	21.25300258250344	21.194620998022067	20.985680532281805	20.657735073965817	20.379560033451586	20.960792757873925	21.10877026190414	19.615763806825807	19.77730478133485	21.016307706379855	20.92459626835552	20.57572963054338	20.235398197641132	20.837090262741967	20.146842312704983	20.319614716126765
O00479	25.083848948104496	26.270095360920966	24.973978812702658	23.918450349976517	23.240506192801448	24.935627373532157	24.923824252411485	25.99001121124951	25.248798904067268	25.835504105144075	25.194789289375766	25.001085118762727	25.141385890069206	26.339014489119112	25.06567702388972	26.52337258525005	25.16545251503698	24.972330807905784	25.529347441464527	26.693120958654234	25.023078143882202	23.483070986850464	26.591644532067537	25.10725383796447	25.1908305655072	25.13634364427479
O00483	25.75253070711209	25.516914973035707	24.491092465216816	24.959727106571968	25.386531785913053	24.754509215001494	25.16313380799841	24.538324646383334	25.248187526063518	24.87725062876865	24.216577637742194	25.241477581744185	24.56913192127071	26.657151750600587	26.0136198124958	27.35176850665462	24.888114939729626	27.964187713892386	25.132800453899097	24.89106124771198	25.9835403763839	26.804153196793454	25.535387301124274	24.06052846612515	25.17434228310002	24.146624730551032
O00487	19.984905696666385	19.777221489568692	19.88239775748312	19.72707561096065	19.75640500034148	19.79953754943564	19.665335211610817	19.710458938885168	19.806146664425906	19.658467405265327	20.22036744621155	18.91063420114816	19.78903050651408	19.82050038613673	20.979742470903712	19.930390399225345	19.82136609116482	19.89758135637153	19.72658103883245	19.78145336119254	20.069487514552847	19.854279378577008	19.85561443422455	20.498976957894577	20.252006927515456	20.1533662231482
O00499	22.07284011859381	21.688698071237262	22.660491664904324	22.465701125831295	22.549924683385147	22.836773778041007	23.11691911653927	22.764740796218234	21.95710255274468	22.29274088480166	21.785900766364062	22.56600587498518	22.376997115399725	22.48712935086749	22.159797393101698	22.802051831945803	21.41947535904207	22.167830860667593	23.17912561664887	22.115341877433494	22.092046229373928	22.13828292475054	21.919657470290378	21.5147221260911	20.937095449780387	21.74291692433613
O00515	23.122579517117508	23.57174330885413	23.808144773403534	23.358098845762846	23.06684797314653	23.292246742225235	20.284157980578748	23.109961308204426	23.06458886817989	23.646016724626154	21.32710772067039	22.670261985010935	23.692769009217855	22.47966492534493	22.24229709633511	23.497801550551106	22.972983188362903	23.292603547963274	23.536576439180696	22.759802903524715	22.133049428848516	22.662841764311175	22.531242924211416	20.503727402678543	22.56490885270873	23.216409355724267
O00560	20.076536408439182	19.920448613685554	20.385698922183668	20.097688235063423	19.709379733618675	20.053046869704875	20.127660887855082	20.059810061590532	20.056726954834108	20.079562402726037	20.10363817255001	20.117871701682578	20.050073929936914	20.05993097586214	20.08837917094279	20.107859550151343	20.255955482023268	20.132215397803606	20.096496909699614	20.088712303289984	20.11441052396141	20.106721279306427	20.12555425700508	20.12885627116956	20.137726093905208	20.133992954257078
O00567	21.0338269581818	22.764749434996816	21.836484867333855	20.44754255884211	21.80144833993672	22.198864224350345	20.203033967997648	21.26542750351884	20.954160035528343	22.08643517047247	21.55475622985033	21.54167559301675	21.779044865075093	22.648762130892123	22.040973411332647	22.75011405856751	21.73440846687668	23.81166385182745	22.16688948159729	22.265330441947732	18.27186775912801	19.52666917605786	23.028630729763204	21.182860657964724	21.156153983598085	21.272992684112026
O00571	23.77203150513553	22.493959722553008	22.09596501943628	23.116219778111194	22.409624967642177	22.407691430946937	22.200164392084634	21.174750508705277	22.307307510199227	21.248842252011634	22.05774584320007	22.132446368686804	21.69321717888424	22.082527340417442	22.08135399032759	22.26170862584814	22.529625732273477	22.512163759999147	22.239514672279213	22.135264509264243	22.73097667468121	21.818722219410144	22.2041015869914	22.20882007712585	22.105159880716954	21.885462725703086
O00584	24.649887169005883	24.941280485413508	24.14376887534794	24.33943040977222	23.16290410521991	23.996549046948317	23.297129272053652	23.82240141991078	24.311029497066823	24.8653822547387	21.638607848982502	24.180622434851408	24.344444964048307	24.077816302629692	22.86314219872176	22.61127778616994	23.320848967545277	24.911254201508253	23.579582082982473	23.33226944545327	24.088390223843483	23.636580162768485	22.75874383032115	22.008772984537686	22.63928817946549	22.857546805496977
O00592	22.873461847594914	21.66112515854247	21.294205994476844	21.281949748647534	21.87890096236587	22.18885074765644	21.952333019298212	22.03715816600814	22.4759482230605	21.03807141160641	21.970908693177762	21.80750931392193	21.868887618994755	21.837915892862707	22.093065545819524	22.039528333018247	22.115481226681844	22.23459671009894	21.736463635848892	21.81247014475655	22.87634717541583	22.00481615178791	21.926390762197272	20.822950722227503	21.936741754408757	22.014512152986825
O00748	21.760068491257915	22.798750645833252	22.116105356183834	22.32322678343862	22.270509611454468	22.253656114037486	22.311642352183398	22.427554472141384	22.486547066662187	21.84036004425507	22.183213041229017	22.98458857464044	21.95908675846588	22.119177268754843	22.361237326189546	21.64655779782072	22.812762115617662	22.78313533703837	21.365357662943694	22.119840412765782	20.326419223588058	18.736115580475207	21.138443664460862	22.176837585460234	21.477187249537483	23.002449266766263
O00763	20.58154266866401	19.978979426272595	21.63530253158677	21.72873478294492	21.44622199943459	21.31884801228824	19.751487558002086	20.76824382253457	21.724373701551087	21.861340764573335	19.421632892627116	20.86996432517332	21.391579513229637	22.183661228513046	17.290613796744562	23.14347468201012	19.348459897667563	22.439883849391332	20.770842939626455	19.89003036916666	19.82760536800092	21.05750345364554	19.597335122244953	19.28841608567849	18.890560576836794	17.32816041879734
O14548	21.43626568129845	20.127238683356456	20.149582904284504	19.973842565231053	20.05600249230411	19.88566569727605	20.30029046443655	20.11219665832179	19.991177728940094	19.973450581012667	20.327096689074498	20.64071098092333	18.567342226543524	19.881259986585075	20.436767394084832	21.838468502809032	18.53409790509661	20.622213980511056	20.39598062692361	20.950757973035977	20.540277797700224	20.836553301850135	20.65129646912824	20.345432227552696	20.37406874104422	20.47263842422576
O14558	24.280687513402277	23.25839615244306	24.080239421979403	24.048456815500458	23.497209547996963	24.74778069172731	23.83651879554649	23.829105559728198	23.38560764486329	23.503274750813123	23.902888341739516	22.561023392820978	23.61458430129656	21.446741659196256	23.61363710773229	23.3641005993937	22.4513118177891	23.576499103234948	23.31713880038384	21.646290797550904	23.496917403985186	23.410578324838	25.7679344447484	23.213180007534987	24.04840562440674	23.65212687409121
O14561	25.57559380289624	25.86281382040558	25.956454621034123	26.731037019741812	25.79980532973888	25.255257381282306	26.73705532875382	26.73656034721786	26.985454948538653	25.776410222406756	25.66483298173306	26.53888483500143	24.718931843667548	23.778283552734255	24.908761618021707	27.078095620595096	25.90265505927679	23.466004456668013	24.24264029309803	25.632744457325494	24.59265010105459	25.01162693951215	25.77801005124188	22.506250494299422	24.124959849641737	22.766872930875763
O14562	22.320903245626717	22.458592860957136	21.88478986858216	21.62812819749294	22.768655673573132	23.038477774211827	21.754037594213614	22.567492495092555	22.184290766379497	22.462622563344475	20.660292968050168	22.401085238169273	22.996816737630027	22.37847866542575	21.834635450269516	21.875476584987123	22.11192629686387	22.1383498208386	22.21414396316015	21.708011477080262	22.058319035391605	22.22842500933288	22.000603233464602	21.726491910463093	21.77958367512279	21.797036045013687
O14579	19.00150668879738	17.909329207908733	19.71144007018223	19.89492075303862	19.161699035475994	19.038406373989552	20.339658582890017	19.186201836335815	19.75032439354335	19.005358271239427	18.910014008315795	19.026182997483204	16.702959634963115	18.876502280397847	19.453768060553415	19.31769078399899	20.944328216364422	19.33524562643206	19.220437591411674	19.101044282390713	19.43316726636822	19.238551207099718	19.161725284362422	19.347854299586185	19.449323179071676	19.540234921622062
O14617	22.64966896571077	23.130776238013414	22.549292138794687	22.256530464625392	23.176182787625255	22.900001240132095	22.6488920143523	22.34837264422966	21.673933778100132	22.44074311798355	22.185746074262024	22.379798332460133	22.245408269671202	21.20985580467568	22.795471174189288	22.837934652146618	21.917740492556714	22.80741665837241	22.184575443142275	22.000912846631124	22.254551813156915	22.004613040194947	21.69410335177811	22.284855053159255	22.300959586770432	22.766383775032686
O14618	22.59261543701191	22.04586426287935	22.392593424447853	22.46550454282243	22.342230632436593	22.01533406134868	24.22291188329428	22.521579689119893	22.339740064517446	21.928516001691094	23.642047682828547	22.65945077086259	22.39338076715623	22.186629557181277	24.14956966582818	22.780580749402414	22.389051517177826	22.772349425767914	22.84666632448544	21.890142798694676	23.256965891576723	22.527353365843354	22.711311985283704	23.50403046075928	23.59958708126419	23.473039469299735
O14653	19.783732242345515	19.252294567942396	19.23187437088604	19.224909564927508	19.227826735935565	19.325516041658922	19.347066702657703	19.145197506071682	19.49201514154036	18.50381744488256	19.40344139344912	19.18359494999557	19.27902332783408	19.29116623268551	19.320812163585245	19.310930186618666	19.315634064692336	19.336528482567925	19.282414719661357	19.24872115381114	19.32259887065087	19.349327630542554	19.349327630542554	19.398263294556223	19.380760268507913	19.393559416482542
O14681	24.507204393775588	24.498783346283957	23.6504136132271	23.457886558637227	25.231114815727324	24.738848838358383	24.852490531941072	24.639972777710117	24.586388335166337	24.969830803883802	24.806381782462548	24.94159390409742	24.619606031931077	24.864903889944426	24.84051164816487	24.885278475464105	24.671556627978056	24.92759229768265	24.9968764718344	24.718831783274325	25.016278613340404	26.112323540333858	24.904265440914582	24.86271326735336	24.821757022014413	24.843826665677003
O14737	23.863924395741943	24.731394254620472	24.321430879352697	24.494249689013387	22.4722714449468	23.523933444663548	22.215318684205403	24.673521199152383	24.120196451521416	25.143432937151	21.672140785728573	24.351399847164743	24.735088826809566	24.95014106701146	21.5807161984881	25.4781691036732	23.331254198673452	25.056886556046425	24.283626849409522	24.568564292093953	21.45493505734336	23.319996259661398	24.877350621401057	21.385403668230445	21.80865955167766	22.417619786165353
O14745	25.56207748232875	25.34485594588127	25.546464538584768	26.05944099441985	26.107893363334107	25.806449845974267	23.222484450636877	25.974022279312408	26.291938854730844	26.018382560718166	24.58201787236858	25.988099409724718	25.78185306816566	25.985706544549817	24.189507849375666	25.18062779397971	25.83184070188918	25.46772928416021	26.18090017915492	25.587584654301658	25.68845029581246	25.432747332580742	25.070977186716803	23.334353729971888	23.45605629577327	23.93291244260258
O14756	24.507451795982515	25.492317250012256	23.29477942496148	23.176030317345827	22.101921273791124	23.27867588590352	23.75307064628009	22.981441013388466	22.896599390892405	22.084232146726777	23.792648396423065	23.126490876180554	23.48098640279911	24.38036837689354	24.311408169238405	23.297441676911347	23.1943662693227	24.504465620272725	23.191964020997425	22.465348519256317	23.60586532911719	23.93502565157499	22.339593361454693	24.037114620842555	23.932635327292783	23.82102382226141
O14773	22.582744191140755	22.7259641173222	22.758547710089342	23.655699123061325	23.83563241637874	23.625405757166465	22.68077216627949	23.301489152850014	23.31168859329937	23.85288262902615	21.87392337409154	23.817334075444077	23.632344255503924	23.536942097010172	22.932483909207477	22.3826362989282	23.57669171097488	24.886387913640117	23.5902906139933	23.465863645304516	22.937062067559996	22.239692335376247	23.180420438573357	22.1168214399262	22.949048192590855	21.6770763897183
O14818	21.524919576229294	21.326370357895865	22.616818476930746	21.678986055929656	22.438430982079502	20.917080697507693	21.854555332551005	20.98729220146422	22.219221682704692	21.426543017825093	20.36973496953628	22.226873324153473	19.860277857657245	22.351202248944546	20.35509160848935	20.50365860058175	21.489963475182893	21.856814612181896	21.89356999232854	20.026219524545347	22.400921552804483	20.914586575190135	20.860058282830202	20.76799780131654	21.116988669576116	21.329870750752953
